DOW;AUT;ACH;SOI;IDN5;NM5;IDN4;NM4;IDN3;NM3;IDN2;NM2;VYMERA;NUTS1;NUTS1_CODE;NUTS2;NUTS2_CODE;NUTS3;NUTS3_CODE;LAU1;LAU1_CODE;LAU2;LAU2_CODE
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839345;Námestovo;509868;Námestovo;507;Námestovo;5;Žilinský;23727951;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Námestovo;SK0317;Námestovo;SK0317509868
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839353;Slanica;509868;Námestovo;507;Námestovo;5;Žilinský;12051741;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Námestovo;SK0317;Námestovo;SK0317509868
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839361;Námestovské Pilsko;509868;Námestovo;507;Námestovo;5;Žilinský;8665497;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Námestovo;SK0317;Námestovo;SK0317509868
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839370;Nandraž;526037;Nandraž;608;Revúca;6;Banskobystrický;10605180;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Revúca;SK0328;Nandraž;SK0328526037
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839388;Návojovce;505315;Partizánske;305;Partizánske;3;Trenčiansky;3447812;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Partizánske;SK0225;Partizánske;SK0225505315
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839400;Necpaly;512478;Necpaly;506;Martin;5;Žilinský;42171833;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Martin;SK0316;Necpaly;SK0316512478
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839418;Nedanovce;505196;Nedanovce;305;Partizánske;3;Trenčiansky;7000123;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Partizánske;SK0225;Nedanovce;SK0225505196
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839426;Nedašovce;505200;Nedašovce;301;Bánovce nad Bebravou;3;Trenčiansky;6913993;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Bánovce nad Bebravou;SK0221;Nedašovce;SK0221505200
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839434;Neded;503932;Neded;405;Šaľa;4;Nitriansky;36008927;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Šaľa;SK0235;Neded;SK0235503932
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839442;Nededza;517828;Nededza;511;Žilina;5;Žilinský;6310798;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Žilina;SK031B;Nededza;SK031B517828
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839451;Nedelište;511226;Ábelová;606;Lučenec;6;Banskobystrický;12363120;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Lučenec;SK0326;Ábelová;SK0326511226
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839469;Brezany;514209;Nedožery-Brezany;307;Prievidza;3;Trenčiansky;15711986;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Prievidza;SK0227;Nedožery-Brezany;SK0227514209
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839477;Nedožery;514209;Nedožery-Brezany;307;Prievidza;3;Trenčiansky;8452081;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Prievidza;SK0227;Nedožery-Brezany;SK0227514209
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839485;Nechválova Polianka;520527;Nechválova Polianka;702;Humenné;7;Prešovský;12734466;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Humenné;SK0412;Nechválova Polianka;SK0412520527
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839493;Nemcovce;519626;Nemcovce;701;Bardejov;7;Prešovský;5459464;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Nemcovce;SK0411519626
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839507;Nemcovce;524913;Nemcovce;707;Prešov;7;Prešovský;5739362;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Nemcovce;SK0417524913
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839558;Nemčice;581305;Nemčice;406;Topoľčany;4;Nitriansky;7958545;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topoľčany;SK0236;Nemčice;SK0236581305
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839566;Nemčiňany;500585;Nemčiňany;407;Zlaté Moravce;4;Nitriansky;11414459;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Nemčiňany;SK0237500585
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839574;Rohožnica;500585;Nemčiňany;407;Zlaté Moravce;4;Nitriansky;4268373;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Nemčiňany;SK0237500585
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839591;Nemecká;508829;Nemecká;603;Brezno;6;Banskobystrický;24630522;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Brezno;SK0323;Nemecká;SK0323508829
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839612;Nemečky;505226;Nemečky;406;Topoľčany;4;Nitriansky;6270858;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topoľčany;SK0236;Nemečky;SK0236505226
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839621;Nemešany;543381;Nemešany;704;Levoča;7;Prešovský;4008061;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Levoča;SK0414;Nemešany;SK0414543381
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839639;Nemšová;506281;Nemšová;309;Trenčín;3;Trenčiansky;8623145;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Trenčín;SK0229;Nemšová;SK0229506281
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839655;Nenince;516236;Nenince;610;Veľký Krtíš;6;Banskobystrický;13475294;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Veľký Krtíš;SK032A;Nenince;SK032A516236
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839663;Bošianska Neporadza;506290;Neporadza;309;Trenčín;3;Trenčiansky;7498208;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Trenčín;SK0229;Neporadza;SK0229506290
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839671;Rožňová Neporadza;506290;Neporadza;309;Trenčín;3;Trenčiansky;6713269;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Trenčín;SK0229;Neporadza;SK0229506290
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839680;Neporadza;515205;Neporadza;609;Rimavská Sobota;6;Banskobystrický;7016404;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Neporadza;SK0329515205
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839728;Nesluša;509302;Nesluša;504;Kysucké Nové Mesto;5;Žilinský;25479080;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Kysucké Nové Mesto;SK0314;Nesluša;SK0314509302
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839817;Nesvady;501280;Nesvady;401;Komárno;4;Nitriansky;57866575;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Komárno;SK0231;Nesvady;SK0231501280
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839833;Neverice;500593;Neverice;407;Zlaté Moravce;4;Nitriansky;5959570;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Neverice;SK0237500593
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839841;Nevidzany;500607;Nevidzany;407;Zlaté Moravce;4;Nitriansky;10258357;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Zlaté Moravce;SK0237;Nevidzany;SK0237500607
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839850;Nevidzany;514217;Nevidzany;307;Prievidza;3;Trenčiansky;11784998;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Prievidza;SK0227;Nevidzany;SK0227514217
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839868;Nevoľné;517089;Nevoľné;613;Žiar nad Hronom;6;Banskobystrický;3105752;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Žiar nad Hronom;SK032D;Nevoľné;SK032D517089
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839884;Nimnica;557447;Nimnica;308;Púchov;3;Trenčiansky;7356115;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Púchov;SK0228;Nimnica;SK0228557447
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;839914;Nitra;500011;Nitra;403;Nitra;4;Nitriansky;9592688;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Nitra;SK0233500011
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840076;Horné Krškany;500011;Nitra;403;Nitra;4;Nitriansky;5599880;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Nitra;SK0233500011
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840165;Párovské Háje;500011;Nitra;403;Nitra;4;Nitriansky;13495612;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Nitra;SK0233500011
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840203;Kynek;500011;Nitra;403;Nitra;4;Nitriansky;4348299;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Nitra;SK0233500011
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840254;Mlynárce;500011;Nitra;403;Nitra;4;Nitriansky;5311107;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Nitra;SK0233500011
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840319;Zobor;500011;Nitra;403;Nitra;4;Nitriansky;8638597;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Nitra;SK0233500011
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840378;Chrenová;500011;Nitra;403;Nitra;4;Nitriansky;9346619;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Nitra;SK0233500011
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840564;Mikov dvor;500011;Nitra;403;Nitra;4;Nitriansky;1186729;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Nitra;SK0233500011
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840572;Nitra nad Ipľom;511668;Nitra nad Ipľom;606;Lučenec;6;Banskobystrický;8117883;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Lučenec;SK0326;Nitra nad Ipľom;SK0326511668
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840581;Čechynce;555886;Čechynce;403;Nitra;4;Nitriansky;5861035;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Čechynce;SK0233555886
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840599;Malý Cetín;555908;Malý Cetín;403;Nitra;4;Nitriansky;5158728;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Malý Cetín;SK0233555908
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840602;Nitrianska Blatnica;505234;Nitrianska Blatnica;406;Topoľčany;4;Nitriansky;14389414;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topoľčany;SK0236;Nitrianska Blatnica;SK0236505234
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840611;Nitrianska Streda;505242;Nitrianska Streda;406;Topoľčany;4;Nitriansky;13958224;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Topoľčany;SK0236;Nitrianska Streda;SK0236505242
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840653;Nitrianske Hrnčiarovce;556696;Nitrianske Hrnčiarovce;403;Nitra;4;Nitriansky;9945676;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nitra;SK0233;Nitrianske Hrnčiarovce;SK0233556696
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840670;Nitrianske Pravno;514225;Nitrianske Pravno;307;Prievidza;3;Trenčiansky;20802894;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Prievidza;SK0227;Nitrianske Pravno;SK0227514225
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840688;Solka;514225;Nitrianske Pravno;307;Prievidza;3;Trenčiansky;4421891;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Prievidza;SK0227;Nitrianske Pravno;SK0227514225
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840696;Vyšehradné;514225;Nitrianske Pravno;307;Prievidza;3;Trenčiansky;5973472;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Prievidza;SK0227;Nitrianske Pravno;SK0227514225
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840700;Nitrianske Rudno;514233;Nitrianske Rudno;307;Prievidza;3;Trenčiansky;14500857;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Prievidza;SK0227;Nitrianske Rudno;SK0227514233
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840726;Nitrianske Sučany;514241;Nitrianske Sučany;307;Prievidza;3;Trenčiansky;18067013;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Prievidza;SK0227;Nitrianske Sučany;SK0227514241
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840734;Nitriansky Hrádok;503592;Šurany;404;Nové Zámky;4;Nitriansky;5717194;Slovensko;SK0;Západné Slovensko;SK02;Nitriansky kraj;SK023;Nové Zámky;SK0234;Šurany;SK0234503592
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840742;Dvorníky nad Nitricou;514250;Nitrica;307;Prievidza;3;Trenčiansky;11630571;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Prievidza;SK0227;Nitrica;SK0227514250
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840751;Račice;514250;Nitrica;307;Prievidza;3;Trenčiansky;12403712;Slovensko;SK0;Západné Slovensko;SK02;Trenčiansky kraj;SK022;Prievidza;SK0227;Nitrica;SK0227514250
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840769;Nižná;507369;Nižná;204;Piešťany;2;Trnavský;8046963;Slovensko;SK0;Západné Slovensko;SK02;Trnavský kraj;SK021;Piešťany;SK0214;Nižná;SK0214507369
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840777;Nižná;509876;Nižná;510;Tvrdošín;5;Žilinský;22060396;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Tvrdošín;SK031A;Nižná;SK031A509876
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840785;Nižná Boca;510874;Nižná Boca;505;Liptovský Mikuláš;5;Žilinský;25171593;Slovensko;SK0;Stredné Slovensko;SK03;Žilinský kraj;SK031;Liptovský Mikuláš;SK0315;Nižná Boca;SK0315510874
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840793;Nižná Hutka;518140;Nižná Hutka;806;Košice - okolie;8;Košický;4332157;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Nižná Hutka;SK0426518140
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840807;Nižná Jablonka;520535;Nižná Jablonka;702;Humenné;7;Prešovský;11887944;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Humenné;SK0412;Nižná Jablonka;SK0412520535
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840815;Nižná Jedľová;527629;Nižná Jedľová;712;Svidník;7;Prešovský;4751346;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Nižná Jedľová;SK041C527629
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840823;Nižná Kamenica;521728;Nižná Kamenica;806;Košice - okolie;8;Košický;13325049;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Nižná Kamenica;SK0426521728
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840840;Nižná Myšľa;521736;Nižná Myšľa;806;Košice - okolie;8;Košický;12614420;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Nižná Myšľa;SK0426521736
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840858;Nižná Olšava;527637;Nižná Olšava;711;Stropkov;7;Prešovský;11402900;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stropkov;SK041B;Nižná Olšava;SK041B527637
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840866;Nižná Pisaná;527645;Nižná Pisaná;712;Svidník;7;Prešovský;7362333;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Nižná Pisaná;SK041C527645
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840874;Nižná Pokoradz;514462;Rimavská Sobota;609;Rimavská Sobota;6;Banskobystrický;4077377;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Rimavská Sobota;SK0329514462
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840882;Nižná Polianka;519634;Nižná Polianka;701;Bardejov;7;Prešovský;5875983;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Nižná Polianka;SK0411519634
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840891;Nižná Rybnica;522813;Nižná Rybnica;809;Sobrance;8;Košický;8998240;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Nižná Rybnica;SK0429522813
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840904;Nižná Sitnica;528897;Nižná Sitnica;702;Humenné;7;Prešovský;9172153;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Humenné;SK0412;Nižná Sitnica;SK0412528897
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840912;Nižná Slaná;526045;Nižná Slaná;808;Rožňava;8;Košický;18939493;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Rožňava;SK0428;Nižná Slaná;SK0428526045
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840955;Nižná Šebastová;524140;Prešov;707;Prešov;7;Prešovský;8519702;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Prešov;SK0417;Prešov;SK0417524140
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840963;Nižná Šuňava;524107;Šuňava;706;Poprad;7;Prešovský;18577702;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Poprad;SK0416;Šuňava;SK0416524107
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840971;Nižná Voľa;519642;Nižná Voľa;701;Bardejov;7;Prešovský;7173917;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Nižná Voľa;SK0411519642
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840980;Nižné Ladičkovce;520543;Nižné Ladičkovce;702;Humenné;7;Prešovský;8547890;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Humenné;SK0412;Nižné Ladičkovce;SK0412520543
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;840998;Nižné Nemecké;522821;Nižné Nemecké;809;Sobrance;8;Košický;7245487;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Sobrance;SK0429;Nižné Nemecké;SK0429522821
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;841021;Nižné Raslavice;519936;Raslavice;701;Bardejov;7;Prešovský;9512273;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Bardejov;SK0411;Raslavice;SK0411519936
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;841030;Nižné Repaše;543390;Nižné Repaše;704;Levoča;7;Prešovský;10325771;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Levoča;SK0414;Nižné Repaše;SK0414543390
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;841048;Nižné Ružbachy;526916;Nižné Ružbachy;710;Stará Ľubovňa;7;Prešovský;9794111;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Stará Ľubovňa;SK041A;Nižné Ružbachy;SK041A526916
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;841056;Nižné Valice;515795;Valice;609;Rimavská Sobota;6;Banskobystrický;5338242;Slovensko;SK0;Stredné Slovensko;SK03;Banskobystrický kraj;SK032;Rimavská Sobota;SK0329;Valice;SK0329515795
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;841064;Nižný Čaj;521744;Nižný Čaj;806;Košice - okolie;8;Košický;2946275;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Nižný Čaj;SK0426521744
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;841072;Nižný Hrabovec;528901;Nižný Hrabovec;713;Vranov nad Topľou;7;Prešovský;11288754;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Topľou;SK041D;Nižný Hrabovec;SK041D528901
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;841099;Nižný Hrušov;528919;Nižný Hrušov;713;Vranov nad Topľou;7;Prešovský;18517053;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Topľou;SK041D;Nižný Hrušov;SK041D528919
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;841129;Nižný Klátov;521752;Nižný Klátov;806;Košice - okolie;8;Košický;5994824;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Nižný Klátov;SK0426521752
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;841137;Nižný Komárnik;527653;Nižný Komárnik;712;Svidník;7;Prešovský;12382087;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Svidník;SK041C;Nižný Komárnik;SK041C527653
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;841145;Nižný Kručov;528927;Nižný Kručov;713;Vranov nad Topľou;7;Prešovský;3704385;Slovensko;SK0;Východné Slovensko;SK04;Prešovský kraj;SK041;Vranov nad Topľou;SK041D;Nižný Kručov;SK041D528927
2021-02-26;GKÚ;Geodetická (< 10 cm);Overený spracovaním;841153;Nižný Lánec;521761;Nižný Lánec;806;Košice - okolie;8;Košický;4100485;Slovensko;SK0;Východné Slovensko;SK04;Košický kraj;SK042;Košice - okolie;SK0426;Nižný Lánec;SK0426521761
